,station_no,date,discharge,water_level,year,month,day
93434,1,1978-02-24,2190.0,468.0,1978,2,24
93435,1,1978-02-25,2710.0,538.0,1978,2,25
93436,1,1978-02-26,4070.0,555.0,1978,2,26
93437,1,1978-02-27,4820.0,520.0,1978,2,27
93438,1,1978-02-28,5010.0,504.0,1978,2,28
93439,1,1978-03-01,4620.0,489.0,1978,3,1
93440,1,1978-03-02,4440.0,477.0,1978,3,2
93441,1,1978-03-03,4290.0,452.0,1978,3,3
93442,1,1978-03-04,4160.0,426.0,1978,3,4
93443,1,1978-03-05,3910.0,402.0,1978,3,5
93444,1,1978-03-06,3660.0,388.0,1978,3,6
93445,1,1978-03-07,3440.0,372.0,1978,3,7
93446,1,1978-03-08,3300.0,347.0,1978,3,8
93447,1,1978-03-09,3160.0,323.0,1978,3,9
93448,1,1978-03-10,2930.0,305.0,1978,3,10
93449,1,1978-03-11,2730.0,292.0,1978,3,11
93450,1,1978-03-12,2590.0,285.0,1978,3,12
93451,1,1978-03-13,2490.0,280.0,1978,3,13
93452,1,1978-03-14,2430.0,290.0,1978,3,14
93453,1,1978-03-15,2390.0,313.0,1978,3,15
93454,1,1978-03-16,2470.0,381.0,1978,3,16
93455,1,1978-03-17,2650.0,395.0,1978,3,17
93456,1,1978-03-18,3240.0,378.0,1978,3,18
93457,1,1978-03-19,3370.0,383.0,1978,3,19
93458,1,1978-03-20,3210.0,450.0,1978,3,20
93459,1,1978-03-21,3260.0,548.0,1978,3,21
93460,1,1978-03-22,3890.0,620.0,1978,3,22
93461,1,1978-03-23,4930.0,625.0,1978,3,23
93462,1,1978-03-24,5790.0,592.0,1978,3,24
93463,1,1978-03-25,5860.0,579.0,1978,3,25
93464,1,1978-03-26,5440.0,570.0,1978,3,26
93465,1,1978-03-27,5290.0,567.0,1978,3,27
93466,1,1978-03-28,5180.0,555.0,1978,3,28
93467,1,1978-03-29,5150.0,547.0,1978,3,29
93468,1,1978-03-30,5010.0,531.0,1978,3,30
93469,1,1978-03-31,4920.0,502.0,1978,3,31
93470,1,1978-04-01,4740.0,472.0,1978,4,1
93471,1,1978-04-02,4420.0,453.0,1978,4,2
93472,1,1978-04-03,4110.0,438.0,1978,4,3
93473,1,1978-04-04,3920.0,418.0,1978,4,4
93474,1,1978-04-05,3770.0,390.0,1978,4,5
93475,1,1978-04-06,3580.0,365.0,1978,4,6
93476,1,1978-04-07,3320.0,344.0,1978,4,7
93477,1,1978-04-08,3100.0,325.0,1978,4,8
93478,1,1978-04-09,2910.0,309.0,1978,4,9
93479,1,1978-04-10,2750.0,293.0,1978,4,10
93480,1,1978-04-11,2620.0,284.0,1978,4,11
93481,1,1978-04-12,2490.0,273.0,1978,4,12
93482,1,1978-04-13,2420.0,272.0,1978,4,13
93483,1,1978-04-14,2340.0,264.0,1978,4,14
93484,1,1978-04-15,2330.0,255.0,1978,4,15
93485,1,1978-04-16,2270.0,244.0,1978,4,16
93486,1,1978-04-17,2200.0,227.0,1978,4,17
93487,1,1978-04-18,2120.0,216.0,1978,4,18
93488,1,1978-04-19,1990.0,214.0,1978,4,19
93489,1,1978-04-20,1920.0,215.0,1978,4,20
93490,1,1978-04-21,1900.0,212.0,1978,4,21
93491,1,1978-04-22,1910.0,211.0,1978,4,22
93492,1,1978-04-23,1890.0,210.0,1978,4,23
93493,1,1978-04-24,1890.0,205.0,1978,4,24
93494,1,1978-04-25,1880.0,198.0,1978,4,25
93495,1,1978-04-26,1840.0,198.0,1978,4,26
93496,1,1978-04-27,1800.0,196.0,1978,4,27
93497,1,1978-04-28,1800.0,201.0,1978,4,28
93498,1,1978-04-29,1780.0,214.0,1978,4,29
93499,1,1978-04-30,1820.0,233.0,1978,4,30
93500,1,1978-05-01,1900.0,290.0,1978,5,1
93501,1,1978-05-02,2030.0,338.0,1978,5,2
93502,1,1978-05-03,2470.0,344.0,1978,5,3
93503,1,1978-05-04,2850.0,318.0,1978,5,4
93504,1,1978-05-05,2910.0,305.0,1978,5,5
93505,1,1978-05-06,2690.0,316.0,1978,5,6
93508,1,1978-05-25,5110.0,662.0,1978,5,25
93509,1,1978-05-26,6140.0,642.0,1978,5,26
93510,1,1978-05-27,6340.0,588.0,1978,5,27
93511,1,1978-05-28,6080.0,518.0,1978,5,28
93512,1,1978-05-29,5400.0,464.0,1978,5,29
93513,1,1978-05-30,4600.0,422.0,1978,5,30
93514,1,1978-05-31,4030.0,389.0,1978,5,31
93515,1,1978-06-01,3620.0,369.0,1978,6,1
93516,1,1978-06-02,3310.0,353.0,1978,6,2
93517,1,1978-06-03,3130.0,343.0,1978,6,3
93518,1,1978-06-04,2990.0,329.0,1978,6,4
93519,1,1978-06-05,2900.0,323.0,1978,6,5
93520,1,1978-06-06,2780.0,309.0,1978,6,6
93521,1,1978-06-07,2730.0,300.0,1978,6,7
93522,1,1978-06-08,2620.0,300.0,1978,6,8
93523,1,1978-06-09,2550.0,299.0,1978,6,9
93524,1,1978-06-10,2550.0,305.0,1978,6,10
93525,1,1978-06-11,2540.0,309.0,1978,6,11
93526,1,1978-06-12,2590.0,315.0,1978,6,12
93527,1,1978-06-13,2620.0,314.0,1978,6,13
93528,1,1978-06-14,2670.0,310.0,1978,6,14
93529,1,1978-06-15,2660.0,305.0,1978,6,15
93530,1,1978-06-16,2630.0,308.0,1978,6,16
93531,1,1978-06-17,2590.0,335.0,1978,6,17
93532,1,1978-06-18,2610.0,365.0,1978,6,18
93533,1,1978-06-19,2830.0,353.0,1978,6,19
93534,1,1978-06-20,3100.0,328.0,1978,6,20
93535,1,1978-06-21,2990.0,314.0,1978,6,21
93536,1,1978-06-22,2770.0,305.0,1978,6,22
93537,1,1978-06-23,2660.0,294.0,1978,6,23
93538,1,1978-06-24,2590.0,282.0,1978,6,24
93539,1,1978-06-25,2500.0,283.0,1978,6,25
93540,1,1978-06-26,2410.0,286.0,1978,6,26
93541,1,1978-06-27,2410.0,292.0,1978,6,27
93542,1,1978-06-28,2440.0,294.0,1978,6,28
93543,1,1978-06-29,2490.0,288.0,1978,6,29
93544,1,1978-06-30,2500.0,280.0,1978,6,30
93545,1,1978-07-01,2450.0,273.0,1978,7,1
93546,1,1978-07-02,2390.0,280.0,1978,7,2
93547,1,1978-07-03,2340.0,290.0,1978,7,3
93548,1,1978-07-04,2390.0,291.0,1978,7,4
93549,1,1978-07-05,2470.0,296.0,1978,7,5
93550,1,1978-07-06,2480.0,303.0,1978,7,6
93551,1,1978-07-07,2520.0,327.0,1978,7,7
93552,1,1978-07-08,2570.0,354.0,1978,7,8
93553,1,1978-07-09,2770.0,398.0,1978,7,9
93554,1,1978-07-10,3000.0,436.0,1978,7,10
93555,1,1978-07-11,3400.0,418.0,1978,7,11
93556,1,1978-07-12,3750.0,391.0,1978,7,12
93557,1,1978-07-13,3580.0,372.0,1978,7,13
93558,1,1978-07-14,3330.0,350.0,1978,7,14
93559,1,1978-07-15,3160.0,327.0,1978,7,15
93560,1,1978-07-16,2960.0,311.0,1978,7,16
93561,1,1978-07-17,2770.0,307.0,1978,7,17
93562,1,1978-07-18,2640.0,310.0,1978,7,18
93563,1,1978-07-19,2610.0,304.0,1978,7,19
93564,1,1978-07-20,2630.0,302.0,1978,7,20
93565,1,1978-07-21,2580.0,307.0,1978,7,21
93566,1,1978-07-22,2570.0,302.0,1978,7,22
93567,1,1978-07-23,2610.0,290.0,1978,7,23
93568,1,1978-07-24,2570.0,277.0,1978,7,24
93569,1,1978-07-25,2470.0,269.0,1978,7,25
93570,1,1978-07-26,2370.0,263.0,1978,7,26
93571,1,1978-07-27,2310.0,254.0,1978,7,27
93572,1,1978-07-28,2260.0,241.0,1978,7,28
93573,1,1978-07-29,2190.0,233.0,1978,7,29
93574,1,1978-07-30,2100.0,220.0,1978,7,30
93575,1,1978-07-31,2030.0,219.0,1978,7,31
93576,1,1978-08-01,1940.0,227.0,1978,8,1
93577,1,1978-08-02,1930.0,240.0,1978,8,2
93578,1,1978-08-03,1990.0,237.0,1978,8,3
93579,1,1978-08-04,2090.0,225.0,1978,8,4
93580,1,1978-08-05,2070.0,215.0,1978,8,5
93581,1,1978-08-06,1980.0,204.0,1978,8,6
93582,1,1978-08-07,1910.0,214.0,1978,8,7
93583,1,1978-08-08,1840.0,304.0,1978,8,8
93584,1,1978-08-09,1900.0,388.0,1978,8,9
93585,1,1978-08-10,2580.0,430.0,1978,8,10
93586,1,1978-08-11,3300.0,416.0,1978,8,11
93587,1,1978-08-12,3700.0,376.0,1978,8,12
93588,1,1978-08-13,3560.0,349.0,1978,8,13
93589,1,1978-08-14,3190.0,329.0,1978,8,14
93590,1,1978-08-15,2950.0,316.0,1978,8,15
93591,1,1978-08-16,2780.0,301.0,1978,8,16
93592,1,1978-08-17,2680.0,285.0,1978,8,17
93593,1,1978-08-18,2560.0,278.0,1978,8,18
93594,1,1978-08-19,2430.0,265.0,1978,8,19
93595,1,1978-08-20,2380.0,251.0,1978,8,20
93598,1,1978-09-08,1550.0,163.0,1978,9,8
93599,1,1978-09-09,1560.0,157.0,1978,9,9
93600,1,1978-09-10,1570.0,157.0,1978,9,10
93601,1,1978-09-11,1530.0,163.0,1978,9,11
93602,1,1978-09-12,1530.0,164.0,1978,9,12
93603,1,1978-09-13,1570.0,169.0,1978,9,13
93604,1,1978-09-14,1570.0,173.0,1978,9,14
93605,1,1978-09-15,1600.0,165.0,1978,9,15
93606,1,1978-09-16,1630.0,157.0,1978,9,16
93607,1,1978-09-17,1580.0,149.0,1978,9,17
93608,1,1978-09-18,1530.0,140.0,1978,9,18
93609,1,1978-09-19,1470.0,133.0,1978,9,19
93610,1,1978-09-20,1420.0,132.0,1978,9,20
93611,1,1978-09-21,1380.0,126.0,1978,9,21
93612,1,1978-09-22,1370.0,122.0,1978,9,22
93613,1,1978-09-23,1340.0,120.0,1978,9,23
93614,1,1978-09-24,1320.0,119.0,1978,9,24
93615,1,1978-09-25,1310.0,118.0,1978,9,25
93616,1,1978-09-26,1300.0,116.0,1978,9,26
93617,1,1978-09-27,1300.0,116.0,1978,9,27
93618,1,1978-09-28,1290.0,122.0,1978,9,28
93619,1,1978-09-29,1290.0,147.0,1978,9,29
93620,1,1978-09-30,1320.0,171.0,1978,9,30
93621,1,1978-10-01,1460.0,170.0,1978,10,1
93622,1,1978-10-02,1620.0,156.0,1978,10,2
93623,1,1978-10-03,1610.0,145.0,1978,10,3
93624,1,1978-10-04,1520.0,162.0,1978,10,4
93625,1,1978-10-05,1450.0,211.0,1978,10,5
93626,1,1978-10-06,1560.0,217.0,1978,10,6
93627,1,1978-10-07,1890.0,196.0,1978,10,7
93628,1,1978-10-08,1920.0,175.0,1978,10,8
93629,1,1978-10-09,1780.0,156.0,1978,10,9
93630,1,1978-10-10,1640.0,144.0,1978,10,10
93631,1,1978-10-11,1520.0,137.0,1978,10,11
93632,1,1978-10-12,1440.0,130.0,1978,10,12
93633,1,1978-10-13,1400.0,125.0,1978,10,13
93634,1,1978-10-14,1360.0,125.0,1978,10,14
93635,1,1978-10-15,1330.0,120.0,1978,10,15
93636,1,1978-10-16,1330.0,119.0,1978,10,16
93637,1,1978-10-17,1310.0,117.0,1978,10,17
93638,1,1978-10-18,1300.0,126.0,1978,10,18
93639,1,1978-10-19,1290.0,143.0,1978,10,19
93640,1,1978-10-20,1340.0,139.0,1978,10,20
93641,1,1978-10-21,1440.0,132.0,1978,10,21
93642,1,1978-10-22,1410.0,121.0,1978,10,22
93643,1,1978-10-23,1370.0,116.0,1978,10,23
93644,1,1978-10-24,1310.0,120.0,1978,10,24
93645,1,1978-10-25,1290.0,122.0,1978,10,25
93646,1,1978-10-26,1310.0,128.0,1978,10,26
93647,1,1978-10-27,1320.0,135.0,1978,10,27
93648,1,1978-10-28,1350.0,134.0,1978,10,28
93649,1,1978-10-29,1390.0,128.0,1978,10,29
93650,1,1978-10-30,1380.0,119.0,1978,10,30
93651,1,1978-10-31,1350.0,111.0,1978,10,31
93652,1,1978-11-01,1300.0,104.0,1978,11,1
93653,1,1978-11-02,1260.0,102.0,1978,11,2
93654,1,1978-11-03,1210.0,99.0,1978,11,3
93655,1,1978-11-04,1200.0,99.0,1978,11,4
93656,1,1978-11-05,1180.0,93.0,1978,11,5
93657,1,1978-11-06,1180.0,88.0,1978,11,6
93658,1,1978-11-07,1150.0,86.0,1978,11,7
93659,1,1978-11-08,1120.0,85.0,1978,11,8
93660,1,1978-11-09,1110.0,84.0,1978,11,9
93661,1,1978-11-10,1100.0,80.0,1978,11,10
93662,1,1978-11-11,1100.0,81.0,1978,11,11
93663,1,1978-11-12,1080.0,77.0,1978,11,12
93664,1,1978-11-13,1080.0,73.0,1978,11,13
93665,1,1978-11-14,1060.0,69.0,1978,11,14
93666,1,1978-11-15,1040.0,69.0,1978,11,15
93667,1,1978-11-16,1020.0,68.0,1978,11,16
93668,1,1978-11-17,1020.0,63.0,1978,11,17
93669,1,1978-11-18,1020.0,62.0,1978,11,18
93670,1,1978-11-19,995.0,61.0,1978,11,19
93671,1,1978-11-20,990.0,58.0,1978,11,20
93672,1,1978-11-21,980.0,57.0,1978,11,21
93673,1,1978-11-22,970.0,51.0,1978,11,22
93674,1,1978-11-23,965.0,51.0,1978,11,23
93675,1,1978-11-24,935.0,49.0,1978,11,24
93676,1,1978-11-25,935.0,57.0,1978,11,25
93677,1,1978-11-26,926.0,56.0,1978,11,26
93678,1,1978-11-27,965.0,54.0,1978,11,27
93679,1,1978-11-28,960.0,51.0,1978,11,28
93680,1,1978-11-29,950.0,49.0,1978,11,29
93681,1,1978-11-30,935.0,50.0,1978,11,30
93682,1,1978-12-01,926.0,44.0,1978,12,1
93683,1,1978-12-02,930.0,40.0,1978,12,2
93684,1,1978-12-03,903.0,40.0,1978,12,3
93685,1,1978-12-04,885.0,41.0,1978,12,4
93688,1,1978-12-23,1460.0,122.0,1978,12,23
93689,1,1978-12-24,1400.0,131.0,1978,12,24
93690,1,1978-12-25,1320.0,152.0,1978,12,25
93691,1,1978-12-26,1370.0,167.0,1978,12,26
93692,1,1978-12-27,1490.0,182.0,1978,12,27
93693,1,1978-12-28,1590.0,250.0,1978,12,28
93694,1,1978-12-29,1690.0,363.0,1978,12,29
93695,1,1978-12-30,2160.0,510.0,1978,12,30
93696,1,1978-12-31,3080.0,597.0,1978,12,31
93697,1,1979-01-01,4510.0,601.0,1979,1,1
93698,1,1979-01-02,5500.0,509.0,1979,1,2
93699,1,1979-01-03,5550.0,414.0,1979,1,3
93700,1,1979-01-04,4500.0,346.0,1979,1,4
93701,1,1979-01-05,3550.0,294.0,1979,1,5
93702,1,1979-01-06,2920.0,257.0,1979,1,6
93703,1,1979-01-07,2500.0,233.0,1979,1,7
93704,1,1979-01-08,2220.0,209.0,1979,1,8
93705,1,1979-01-09,2030.0,206.0,1979,1,9
93706,1,1979-01-10,1870.0,212.0,1979,1,10
93707,1,1979-01-11,1850.0,216.0,1979,1,11
93708,1,1979-01-12,1890.0,205.0,1979,1,12
93709,1,1979-01-13,1920.0,185.0,1979,1,13
93710,1,1979-01-14,1840.0,169.0,1979,1,14
93711,1,1979-01-15,1710.0,151.0,1979,1,15
93712,1,1979-01-16,1600.0,139.0,1979,1,16
93713,1,1979-01-17,1490.0,132.0,1979,1,17
93714,1,1979-01-18,1410.0,126.0,1979,1,18
93715,1,1979-01-19,1370.0,119.0,1979,1,19
93716,1,1979-01-20,1340.0,118.0,1979,1,20
93717,1,1979-01-21,1300.0,120.0,1979,1,21
93718,1,1979-01-22,1300.0,124.0,1979,1,22
93719,1,1979-01-23,1310.0,137.0,1979,1,23
93720,1,1979-01-24,1330.0,182.0,1979,1,24
93721,1,1979-01-25,1400.0,191.0,1979,1,25
93722,1,1979-01-26,1690.0,178.0,1979,1,26
93723,1,1979-01-27,1750.0,172.0,1979,1,27
93724,1,1979-01-28,1670.0,176.0,1979,1,28
93725,1,1979-01-29,1620.0,216.0,1979,1,29
93726,1,1979-01-30,1650.0,239.0,1979,1,30
93727,1,1979-01-31,1920.0,251.0,1979,1,31
93728,1,1979-02-01,2080.0,324.0,1979,2,1
93729,1,1979-02-02,2170.0,472.0,1979,2,2
93730,1,1979-02-03,2740.0,529.0,1979,2,3
93731,1,1979-02-04,4110.0,516.0,1979,2,4
93732,1,1979-02-05,4720.0,485.0,1979,2,5
93733,1,1979-02-06,4580.0,476.0,1979,2,6
93734,1,1979-02-07,4240.0,523.0,1979,2,7
93735,1,1979-02-08,4150.0,572.0,1979,2,8
93736,1,1979-02-09,4650.0,571.0,1979,2,9
93737,1,1979-02-10,5200.0,580.0,1979,2,10
93738,1,1979-02-11,5190.0,623.0,1979,2,11
93739,1,1979-02-12,5300.0,669.0,1979,2,12
93740,1,1979-02-13,5830.0,690.0,1979,2,13
93741,1,1979-02-14,6440.0,671.0,1979,2,14
93742,1,1979-02-15,6720.0,629.0,1979,2,15
93743,1,1979-02-16,6460.0,576.0,1979,2,16
93744,1,1979-02-17,5910.0,516.0,1979,2,17
93745,1,1979-02-18,5250.0,457.0,1979,2,18
93746,1,1979-02-19,4580.0,410.0,1979,2,19
93747,1,1979-02-20,3960.0,375.0,1979,2,20
93748,1,1979-02-21,3510.0,348.0,1979,2,21
93749,1,1979-02-22,3180.0,326.0,1979,2,22
93750,1,1979-02-23,2940.0,309.0,1979,2,23
93751,1,1979-02-24,2760.0,289.0,1979,2,24
93752,1,1979-02-25,2620.0,272.0,1979,2,25
93753,1,1979-02-26,2460.0,251.0,1979,2,26
93754,1,1979-02-27,2330.0,232.0,1979,2,27
93755,1,1979-02-28,2170.0,226.0,1979,2,28
93756,1,1979-03-01,2030.0,222.0,1979,3,1
93757,1,1979-03-02,1980.0,229.0,1979,3,2
93758,1,1979-03-03,1950.0,278.0,1979,3,3
93759,1,1979-03-04,2000.0,320.0,1979,3,4
93760,1,1979-03-05,2380.0,325.0,1979,3,5
93761,1,1979-03-06,2710.0,332.0,1979,3,6
93762,1,1979-03-07,2750.0,334.0,1979,3,7
93763,1,1979-03-08,2810.0,353.0,1979,3,8
93764,1,1979-03-09,2820.0,414.0,1979,3,9
93765,1,1979-03-10,2990.0,461.0,1979,3,10
93766,1,1979-03-11,3550.0,539.0,1979,3,11
93767,1,1979-03-12,4000.0,630.0,1979,3,12
93768,1,1979-03-13,4830.0,676.0,1979,3,13
93769,1,1979-03-14,5920.0,691.0,1979,3,14
93770,1,1979-03-15,6530.0,682.0,1979,3,15
93771,1,1979-03-16,6730.0,621.0,1979,3,16
93772,1,1979-03-17,6610.0,571.0,1979,3,17
93773,1,1979-03-18,5800.0,535.0,1979,3,18
93774,1,1979-03-19,5190.0,495.0,1979,3,19
93775,1,1979-03-20,4780.0,459.0,1979,3,20
93778,1,1979-04-08,3430.0,358.0,1979,4,8
93779,1,1979-04-09,3180.0,335.0,1979,4,9
93780,1,1979-04-10,3030.0,315.0,1979,4,10
93781,1,1979-04-11,2830.0,303.0,1979,4,11
93782,1,1979-04-12,2670.0,298.0,1979,4,12
93783,1,1979-04-13,2570.0,289.0,1979,4,13
93784,1,1979-04-14,2530.0,272.0,1979,4,14
93785,1,1979-04-15,2460.0,259.0,1979,4,15
93786,1,1979-04-16,2330.0,254.0,1979,4,16
93787,1,1979-04-17,2230.0,259.0,1979,4,17
93788,1,1979-04-18,2190.0,270.0,1979,4,18
93789,1,1979-04-19,2230.0,269.0,1979,4,19
93790,1,1979-04-20,2320.0,261.0,1979,4,20
93791,1,1979-04-21,2310.0,257.0,1979,4,21
93792,1,1979-04-22,2250.0,260.0,1979,4,22
93793,1,1979-04-23,2220.0,291.0,1979,4,23
93794,1,1979-04-24,2240.0,332.0,1979,4,24
93795,1,1979-04-25,2480.0,343.0,1979,4,25
93796,1,1979-04-26,2810.0,325.0,1979,4,26
93797,1,1979-04-27,2900.0,312.0,1979,4,27
93798,1,1979-04-28,2750.0,312.0,1979,4,28
93799,1,1979-04-29,2650.0,318.0,1979,4,29
93800,1,1979-04-30,2650.0,318.0,1979,4,30
93801,1,1979-05-01,2690.0,326.0,1979,5,1
93802,1,1979-05-02,2690.0,334.0,1979,5,2
93803,1,1979-05-03,2760.0,353.0,1979,5,3
93804,1,1979-05-04,2820.0,359.0,1979,5,4
93805,1,1979-05-05,2990.0,351.0,1979,5,5
93806,1,1979-05-06,3040.0,330.0,1979,5,6
93807,1,1979-05-07,2970.0,307.0,1979,5,7
93808,1,1979-05-08,2790.0,287.0,1979,5,8
93809,1,1979-05-09,2610.0,267.0,1979,5,9
93810,1,1979-05-10,2450.0,262.0,1979,5,10
93811,1,1979-05-11,2300.0,258.0,1979,5,11
93812,1,1979-05-12,2260.0,257.0,1979,5,12
93813,1,1979-05-13,2220.0,262.0,1979,5,13
93814,1,1979-05-14,2220.0,256.0,1979,5,14
93815,1,1979-05-15,2260.0,245.0,1979,5,15
93816,1,1979-05-16,2210.0,247.0,1979,5,16
93817,1,1979-05-17,2120.0,253.0,1979,5,17
93818,1,1979-05-18,2140.0,258.0,1979,5,18
93819,1,1979-05-19,2180.0,258.0,1979,5,19
93820,1,1979-05-20,2220.0,261.0,1979,5,20
93821,1,1979-05-21,2220.0,256.0,1979,5,21
93822,1,1979-05-22,2250.0,262.0,1979,5,22
93823,1,1979-05-23,2210.0,281.0,1979,5,23
93824,1,1979-05-24,2260.0,297.0,1979,5,24
93825,1,1979-05-25,2400.0,310.0,1979,5,25
93826,1,1979-05-26,2530.0,301.0,1979,5,26
93827,1,1979-05-27,2630.0,302.0,1979,5,27
93828,1,1979-05-28,2560.0,296.0,1979,5,28
93829,1,1979-05-29,2570.0,293.0,1979,5,29
93830,1,1979-05-30,2520.0,310.0,1979,5,30
93831,1,1979-05-31,2490.0,310.0,1979,5,31
93832,1,1979-06-01,2630.0,309.0,1979,6,1
93833,1,1979-06-02,2630.0,300.0,1979,6,2
93834,1,1979-06-03,2620.0,303.0,1979,6,3
93835,1,1979-06-04,2550.0,314.0,1979,6,4
93836,1,1979-06-05,2570.0,335.0,1979,6,5
93837,1,1979-06-06,2660.0,339.0,1979,6,6
93838,1,1979-06-07,2830.0,312.0,1979,6,7
93839,1,1979-06-08,2860.0,309.0,1979,6,8
93840,1,1979-06-09,2650.0,314.0,1979,6,9
93841,1,1979-06-10,2620.0,297.0,1979,6,10
93842,1,1979-06-11,2660.0,283.0,1979,6,11
93843,1,1979-06-12,2530.0,284.0,1979,6,12
93844,1,1979-06-13,2410.0,286.0,1979,6,13
93845,1,1979-06-14,2420.0,287.0,1979,6,14
93846,1,1979-06-15,2440.0,283.0,1979,6,15
93847,1,1979-06-16,2450.0,285.0,1979,6,16
93848,1,1979-06-17,2410.0,287.0,1979,6,17
93849,1,1979-06-18,2430.0,302.0,1979,6,18
93850,1,1979-06-19,2450.0,334.0,1979,6,19
93851,1,1979-06-20,2570.0,332.0,1979,6,20
93852,1,1979-06-21,2820.0,321.0,1979,6,21
93853,1,1979-06-22,2810.0,314.0,1979,6,22
93854,1,1979-06-23,2720.0,301.0,1979,6,23
93855,1,1979-06-24,2660.0,289.0,1979,6,24
93856,1,1979-06-25,2560.0,275.0,1979,6,25
93857,1,1979-06-26,2460.0,265.0,1979,6,26
93858,1,1979-06-27,2360.0,259.0,1979,6,27
93859,1,1979-06-28,2280.0,252.0,1979,6,28
93860,1,1979-06-29,2230.0,252.0,1979,6,29
93861,1,1979-06-30,2180.0,249.0,1979,6,30
93862,1,1979-07-01,2180.0,240.0,1979,7,1
93863,1,1979-07-02,2150.0,233.0,1979,7,2
93864,1,1979-07-03,2090.0,222.0,1979,7,3
93865,1,1979-07-04,2030.0,213.0,1979,7,4
93868,1,1979-07-23,1470.0,140.0,1979,7,23
93869,1,1979-07-24,1440.0,137.0,1979,7,24
93870,1,1979-07-25,1420.0,133.0,1979,7,25
93871,1,1979-07-26,1400.0,131.0,1979,7,26
93872,1,1979-07-27,1380.0,128.0,1979,7,27
93873,1,1979-07-28,1370.0,127.0,1979,7,28
93874,1,1979-07-29,1350.0,122.0,1979,7,29
93875,1,1979-07-30,1340.0,118.0,1979,7,30
93876,1,1979-07-31,1320.0,121.0,1979,7,31
93877,1,1979-08-01,1300.0,133.0,1979,8,1
93878,1,1979-08-02,1310.0,130.0,1979,8,2
93879,1,1979-08-03,1380.0,125.0,1979,8,3
93880,1,1979-08-04,1360.0,115.0,1979,8,4
93881,1,1979-08-05,1330.0,110.0,1979,8,5
93882,1,1979-08-06,1280.0,110.0,1979,8,6
93883,1,1979-08-07,1250.0,112.0,1979,8,7
93884,1,1979-08-08,1250.0,116.0,1979,8,8
93885,1,1979-08-09,1260.0,138.0,1979,8,9
93886,1,1979-08-10,1290.0,149.0,1979,8,10
93887,1,1979-08-11,1410.0,155.0,1979,8,11
93888,1,1979-08-12,1470.0,154.0,1979,8,12
93889,1,1979-08-13,1520.0,149.0,1979,8,13
93890,1,1979-08-14,1510.0,162.0,1979,8,14
93891,1,1979-08-15,1470.0,188.0,1979,8,15
93892,1,1979-08-16,1560.0,182.0,1979,8,16
93893,1,1979-08-17,1730.0,174.0,1979,8,17
93894,1,1979-08-18,1690.0,164.0,1979,8,18
93895,1,1979-08-19,1640.0,172.0,1979,8,19
93896,1,1979-08-20,1570.0,192.0,1979,8,20
93897,1,1979-08-21,1620.0,193.0,1979,8,21
93898,1,1979-08-22,1750.0,180.0,1979,8,22
93899,1,1979-08-23,1760.0,170.0,1979,8,23
93900,1,1979-08-24,1680.0,176.0,1979,8,24
93901,1,1979-08-25,1610.0,182.0,1979,8,25
93902,1,1979-08-26,1650.0,188.0,1979,8,26
93903,1,1979-08-27,1690.0,199.0,1979,8,27
93904,1,1979-08-28,1730.0,205.0,1979,8,28
93905,1,1979-08-29,1800.0,190.0,1979,8,29
93906,1,1979-08-30,1840.0,177.0,1979,8,30
93907,1,1979-08-31,1740.0,165.0,1979,8,31
93908,1,1979-09-01,1660.0,156.0,1979,9,1
93909,1,1979-09-02,1580.0,153.0,1979,9,2
93910,1,1979-09-03,1520.0,150.0,1979,9,3
93911,1,1979-09-04,1500.0,150.0,1979,9,4
93912,1,1979-09-05,1480.0,142.0,1979,9,5
93913,1,1979-09-06,1480.0,131.0,1979,9,6
93914,1,1979-09-07,1430.0,119.0,1979,9,7
93915,1,1979-09-08,1370.0,112.0,1979,9,8
93916,1,1979-09-09,1300.0,115.0,1979,9,9
93917,1,1979-09-10,1260.0,105.0,1979,9,10
93918,1,1979-09-11,1280.0,100.0,1979,9,11
93919,1,1979-09-12,1220.0,103.0,1979,9,12
93920,1,1979-09-13,1190.0,96.0,1979,9,13
93921,1,1979-09-14,1210.0,97.0,1979,9,14
93922,1,1979-09-15,1170.0,92.0,1979,9,15
93923,1,1979-09-16,1170.0,90.0,1979,9,16
93924,1,1979-09-17,1140.0,85.0,1979,9,17
93925,1,1979-09-18,1130.0,76.0,1979,9,18
93926,1,1979-09-19,1100.0,79.0,1979,9,19
93927,1,1979-09-20,1060.0,94.0,1979,9,20
93928,1,1979-09-21,1070.0,90.0,1979,9,21
93929,1,1979-09-22,1150.0,89.0,1979,9,22
93930,1,1979-09-23,1130.0,121.0,1979,9,23
93931,1,1979-09-24,1120.0,133.0,1979,9,24
93932,1,1979-09-25,1310.0,127.0,1979,9,25
93933,1,1979-09-26,1380.0,138.0,1979,9,26
93934,1,1979-09-27,1340.0,135.0,1979,9,27
93935,1,1979-09-28,1410.0,125.0,1979,9,28
93936,1,1979-09-29,1390.0,114.0,1979,9,29
93937,1,1979-09-30,1330.0,109.0,1979,9,30
93938,1,1979-10-01,1270.0,104.0,1979,10,1
93939,1,1979-10-02,1240.0,100.0,1979,10,2
93940,1,1979-10-03,1210.0,102.0,1979,10,3
93941,1,1979-10-04,1190.0,98.0,1979,10,4
93942,1,1979-10-05,1200.0,93.0,1979,10,5
